label_loyal,Customer_ID,Purchase_Date,next_date,Brand,Category,City,Gender,Payment_Method,Discount_Applied,Repeat_Customer,Age,Market_Price,Purchase_Amount,Competitor_Price,Competitor_Rating,Market_Share,Rating,cust_total_so_far,cust_cat_total_so_far,cust_brand_cat_total_so_far,gap_vs_competitor,discount_amount,days_to_next
1,79a4e34e-9c68-41f7-9dc5-d3103a285a95,2023-07-18,2023-07-18,Samsung,Electronics,North Jenniferbury,Female,Debit Card,yes,no,60,126.19,99.81,50,3.0,30,3.4,2,2,2,49.81,26.379999999999995,0
1,79b1e65f-c077-4157-ab42-27ce5473f743,2025-07-18,2025-07-18,Panasonic,Electronics,Beckbury,Female,Cash on Delivery,no,no,44,568.04,568.04,60,3.0,10,4.4,1,1,1,508.03999999999996,0.0,0
1,79b1e65f-c077-4157-ab42-27ce5473f743,2025-07-18,2025-07-18,Panasonic,Electronics,Beckbury,Female,Cash on Delivery,no,no,44,568.04,568.04,60,3.0,10,4.4,2,2,2,508.03999999999996,0.0,0
1,79b1e65f-c077-4157-ab42-27ce5473f743,2025-07-18,2025-07-18,Panasonic,Electronics,Beckbury,Female,Cash on Delivery,no,no,44,568.04,568.04,60,3.0,10,4.4,3,3,3,508.03999999999996,0.0,0
1,79b1e65f-c077-4157-ab42-27ce5473f743,2025-07-18,2025-07-18,Panasonic,Electronics,Beckbury,Female,Cash on Delivery,no,no,44,568.04,568.04,60,3.0,10,4.4,1,1,1,508.03999999999996,0.0,0
1,79b1e65f-c077-4157-ab42-27ce5473f743,2025-07-18,2025-07-18,Panasonic,Electronics,Beckbury,Female,Cash on Delivery,no,no,44,568.04,568.04,60,3.0,10,4.4,2,2,2,508.03999999999996,0.0,0
1,79b1e65f-c077-4157-ab42-27ce5473f743,2025-07-18,2025-07-18,Panasonic,Electronics,Beckbury,Female,Cash on Delivery,no,no,44,568.04,568.04,60,3.0,10,4.4,3,3,3,508.03999999999996,0.0,0
1,79f47f5d-5060-4298-9d49-8636b733df32,2023-01-25,2023-01-25,Apple,Electronics,Sarahmouth,Male,Debit Card,yes,yes,33,324.13,280.17,50,4.2,10,4.5,1,1,1,230.17000000000002,43.95999999999998,0
1,79f47f5d-5060-4298-9d49-8636b733df32,2023-01-25,2023-01-25,Apple,Electronics,Sarahmouth,Male,Debit Card,yes,yes,33,324.13,280.17,50,4.2,10,4.5,2,2,2,230.17000000000002,43.95999999999998,0
1,79fadaa2-6c7b-451e-915d-ae3c073cfbab,2022-09-28,2022-09-28,Whirlpool,Electronics,West Abigail,Female,Debit Card,no,no,53,302.11,302.11,50,3.1,20,3.9,1,1,1,252.11,0.0,0
1,79fadaa2-6c7b-451e-915d-ae3c073cfbab,2022-09-28,2022-09-28,Whirlpool,Electronics,West Abigail,Female,Debit Card,no,no,53,302.11,302.11,50,3.1,20,3.9,2,2,2,252.11,0.0,0
1,7a0b0b08-2c8a-4fe1-9312-08491f0db4e6,2025-02-15,2025-02-15,Philips,Electronics,Sandovalview,Female,Credit Card,yes,no,50,510.76,441.08,50,4.2,20,3.9,1,1,1,391.08,69.68,0
1,7a0b0b08-2c8a-4fe1-9312-08491f0db4e6,2025-02-15,2025-02-15,Philips,Electronics,Sandovalview,Female,Credit Card,yes,no,50,510.76,441.08,50,4.2,20,3.9,2,2,2,391.08,69.68,0
1,7a179b82-7fec-4794-b633-c54da7e508e8,2024-11-25,2024-11-25,Sephora,Beauty,Julieview,Female,Credit Card,no,no,24,533.68,533.68,60,3.7,30,4.3,1,1,1,473.67999999999995,0.0,0
1,7a179b82-7fec-4794-b633-c54da7e508e8,2024-11-25,2024-11-25,Sephora,Beauty,Julieview,Female,Credit Card,no,no,24,533.68,533.68,60,3.7,30,4.3,2,2,2,473.67999999999995,0.0,0
1,7a1e2553-ebb7-4bb7-8611-a0f2798587f8,2024-07-29,2024-07-29,Whirlpool,Electronics,Ricefort,Male,Debit Card,yes,no,23,208.19,184.38,70,3.8,40,4.2,1,1,1,114.38,23.810000000000002,0
1,7a1e2553-ebb7-4bb7-8611-a0f2798587f8,2024-07-29,2024-07-29,Whirlpool,Electronics,Ricefort,Male,Debit Card,yes,no,23,208.19,184.38,70,3.8,40,4.2,2,2,2,114.38,23.810000000000002,0
1,7a1e2553-ebb7-4bb7-8611-a0f2798587f8,2024-07-29,2024-07-29,Whirlpool,Electronics,Ricefort,Male,Debit Card,yes,no,23,208.19,184.38,70,3.8,40,4.2,3,3,3,114.38,23.810000000000002,0
1,7a1e2553-ebb7-4bb7-8611-a0f2798587f8,2024-07-29,2024-07-29,Whirlpool,Electronics,Ricefort,Male,Debit Card,yes,no,23,208.19,184.38,70,3.8,40,4.2,1,1,1,114.38,23.810000000000002,0
1,7a1e2553-ebb7-4bb7-8611-a0f2798587f8,2024-07-29,2024-07-29,Whirlpool,Electronics,Ricefort,Male,Debit Card,yes,no,23,208.19,184.38,70,3.8,40,4.2,2,2,2,114.38,23.810000000000002,0
1,7a1e2553-ebb7-4bb7-8611-a0f2798587f8,2024-07-29,2024-07-29,Whirlpool,Electronics,Ricefort,Male,Debit Card,yes,no,23,208.19,184.38,70,3.8,40,4.2,3,3,3,114.38,23.810000000000002,0
1,7a36f4f2-8fce-4ac1-816d-f223703e5545,2023-08-17,2023-08-17,Ikea,Electronics,South Jeffreyfort,Male,Credit Card,yes,yes,27,475.8,401.19,60,4.1,10,4.5,1,1,1,341.19,74.61000000000001,0
1,7a36f4f2-8fce-4ac1-816d-f223703e5545,2023-08-17,2023-08-17,Ikea,Electronics,South Jeffreyfort,Male,Credit Card,yes,yes,27,475.8,401.19,60,4.1,10,4.5,2,2,2,341.19,74.61000000000001,0
1,7a507d3a-0fb9-4af6-821d-9072c8352a7b,2023-11-26,2023-11-26,Levi's,Electronics,Smithchester,Male,Debit Card,no,yes,27,358.73,358.73,350,4.0,40,4.0,1,1,1,8.730000000000018,0.0,0
1,7a507d3a-0fb9-4af6-821d-9072c8352a7b,2023-11-26,2023-11-26,Levi's,Electronics,Smithchester,Male,Debit Card,no,yes,27,358.73,358.73,350,4.0,40,4.0,2,2,2,8.730000000000018,0.0,0
1,7a507d3a-0fb9-4af6-821d-9072c8352a7b,2023-11-26,2023-11-26,Levi's,Electronics,Smithchester,Male,Debit Card,no,yes,27,358.73,358.73,350,4.0,40,4.0,3,3,3,8.730000000000018,0.0,0
1,7a507d3a-0fb9-4af6-821d-9072c8352a7b,2023-11-26,2023-11-26,Levi's,Electronics,Smithchester,Male,Debit Card,no,yes,27,358.73,358.73,350,4.0,40,4.0,1,1,1,8.730000000000018,0.0,0
1,7a507d3a-0fb9-4af6-821d-9072c8352a7b,2023-11-26,2023-11-26,Levi's,Electronics,Smithchester,Male,Debit Card,no,yes,27,358.73,358.73,350,4.0,40,4.0,2,2,2,8.730000000000018,0.0,0
1,7a507d3a-0fb9-4af6-821d-9072c8352a7b,2023-11-26,2023-11-26,Levi's,Electronics,Smithchester,Male,Debit Card,no,yes,27,358.73,358.73,350,4.0,40,4.0,3,3,3,8.730000000000018,0.0,0
1,7a8b28a4-4ba6-4a0f-907c-a7158aa4750f,2023-12-14,2023-12-14,L'Oreal,Beauty,South Nicholas,Male,Debit Card,no,no,20,354.32,354.32,70,3.9,30,3.9,1,1,1,284.32,0.0,0
1,7a8b28a4-4ba6-4a0f-907c-a7158aa4750f,2023-12-14,2023-12-14,L'Oreal,Beauty,South Nicholas,Male,Debit Card,no,no,20,354.32,354.32,70,3.9,30,3.9,2,2,2,284.32,0.0,0
1,7a8b28a4-4ba6-4a0f-907c-a7158aa4750f,2023-12-14,2023-12-14,L'Oreal,Beauty,South Nicholas,Male,Debit Card,no,no,20,354.32,354.32,70,3.9,30,3.9,3,3,3,284.32,0.0,0
1,7a8b28a4-4ba6-4a0f-907c-a7158aa4750f,2023-12-14,2023-12-14,L'Oreal,Beauty,South Nicholas,Male,Debit Card,no,no,20,354.32,354.32,70,3.9,30,3.9,1,1,1,284.32,0.0,0
1,7a8b28a4-4ba6-4a0f-907c-a7158aa4750f,2023-12-14,2023-12-14,L'Oreal,Beauty,South Nicholas,Male,Debit Card,no,no,20,354.32,354.32,70,3.9,30,3.9,2,2,2,284.32,0.0,0
1,7a8b28a4-4ba6-4a0f-907c-a7158aa4750f,2023-12-14,2023-12-14,L'Oreal,Beauty,South Nicholas,Male,Debit Card,no,no,20,354.32,354.32,70,3.9,30,3.9,3,3,3,284.32,0.0,0
1,7aac840d-c46f-43d4-b3f9-67df53d2e310,2022-12-25,2022-12-25,Whirlpool,Electronics,Port Amber,Male,Credit Card,no,no,28,261.37,261.37,70,4.0,30,3.2,1,1,1,191.37,0.0,0
1,7aac840d-c46f-43d4-b3f9-67df53d2e310,2022-12-25,2022-12-25,Whirlpool,Electronics,Port Amber,Male,Credit Card,no,no,28,261.37,261.37,70,4.0,30,3.2,2,2,2,191.37,0.0,0
1,7aac840d-c46f-43d4-b3f9-67df53d2e310,2022-12-25,2022-12-25,Whirlpool,Electronics,Port Amber,Male,Credit Card,no,no,28,261.37,261.37,70,4.0,30,3.2,3,3,3,191.37,0.0,0
1,7aac840d-c46f-43d4-b3f9-67df53d2e310,2022-12-25,2022-12-25,Whirlpool,Electronics,Port Amber,Male,Credit Card,no,no,28,261.37,261.37,70,4.0,30,3.2,1,1,1,191.37,0.0,0
1,7aac840d-c46f-43d4-b3f9-67df53d2e310,2022-12-25,2022-12-25,Whirlpool,Electronics,Port Amber,Male,Credit Card,no,no,28,261.37,261.37,70,4.0,30,3.2,2,2,2,191.37,0.0,0
1,7aac840d-c46f-43d4-b3f9-67df53d2e310,2022-12-25,2022-12-25,Whirlpool,Electronics,Port Amber,Male,Credit Card,no,no,28,261.37,261.37,70,4.0,30,3.2,3,3,3,191.37,0.0,0
1,7af73b22-afea-4492-8358-01600351f9d2,2024-03-21,2024-03-21,Sephora,Beauty,Tracychester,Male,Cash on Delivery,yes,yes,45,85.34,63.8,60,4.2,10,3.8,1,1,1,3.799999999999997,21.540000000000006,0
1,7af73b22-afea-4492-8358-01600351f9d2,2024-03-21,2024-03-21,Sephora,Beauty,Tracychester,Male,Cash on Delivery,yes,yes,45,85.34,63.8,60,4.2,10,3.8,2,2,2,3.799999999999997,21.540000000000006,0
1,7af73b22-afea-4492-8358-01600351f9d2,2024-03-21,2024-03-21,Sephora,Beauty,Tracychester,Male,Cash on Delivery,yes,yes,45,85.34,63.8,60,4.2,10,3.8,3,3,3,3.799999999999997,21.540000000000006,0
1,7af73b22-afea-4492-8358-01600351f9d2,2024-03-21,2024-03-21,Sephora,Beauty,Tracychester,Male,Cash on Delivery,yes,yes,45,85.34,63.8,60,4.2,10,3.8,1,1,1,3.799999999999997,21.540000000000006,0
1,7af73b22-afea-4492-8358-01600351f9d2,2024-03-21,2024-03-21,Sephora,Beauty,Tracychester,Male,Cash on Delivery,yes,yes,45,85.34,63.8,60,4.2,10,3.8,2,2,2,3.799999999999997,21.540000000000006,0
1,7af73b22-afea-4492-8358-01600351f9d2,2024-03-21,2024-03-21,Sephora,Beauty,Tracychester,Male,Cash on Delivery,yes,yes,45,85.34,63.8,60,4.2,10,3.8,3,3,3,3.799999999999997,21.540000000000006,0
1,7b0322a6-cedc-4ada-b847-fcca6d1cabb1,2025-08-07,2025-08-07,Dove,Beauty,Lake Dana,Female,Credit Card,no,yes,36,154.88,154.88,60,3.6,20,3.6,1,1,1,94.88,0.0,0
1,7b0322a6-cedc-4ada-b847-fcca6d1cabb1,2025-08-07,2025-08-07,Dove,Beauty,Lake Dana,Female,Credit Card,no,yes,36,154.88,154.88,60,3.6,20,3.6,2,2,2,94.88,0.0,0
1,7b0801a3-93a5-4288-b9b6-89b082769937,2022-10-15,2022-10-15,Dove,Beauty,Normanport,Male,Debit Card,no,no,34,277.89,277.89,120,3.4,40,4.3,1,1,1,157.89,0.0,0
1,7b0801a3-93a5-4288-b9b6-89b082769937,2022-10-15,2022-10-15,Dove,Beauty,Normanport,Male,Debit Card,no,no,34,277.89,277.89,120,3.4,40,4.3,2,2,2,157.89,0.0,0
1,7b23ac33-106a-48f5-bad4-49e48d83dcf0,2024-06-27,2024-06-27,Nivea,Beauty,New Jennifer,Male,Cash on Delivery,no,yes,28,122.51,122.51,50,3.9,20,3.6,1,1,1,72.51,0.0,0
1,7b23ac33-106a-48f5-bad4-49e48d83dcf0,2024-06-27,2024-06-27,Nivea,Beauty,New Jennifer,Male,Cash on Delivery,no,yes,28,122.51,122.51,50,3.9,20,3.6,2,2,2,72.51,0.0,0
1,7b23ac33-106a-48f5-bad4-49e48d83dcf0,2024-06-27,2024-06-27,Nivea,Beauty,New Jennifer,Male,Cash on Delivery,no,yes,28,122.51,122.51,50,3.9,20,3.6,3,3,3,72.51,0.0,0
1,7b23ac33-106a-48f5-bad4-49e48d83dcf0,2024-06-27,2024-06-27,Nivea,Beauty,New Jennifer,Male,Cash on Delivery,no,yes,28,122.51,122.51,50,3.9,20,3.6,1,1,1,72.51,0.0,0
1,7b23ac33-106a-48f5-bad4-49e48d83dcf0,2024-06-27,2024-06-27,Nivea,Beauty,New Jennifer,Male,Cash on Delivery,no,yes,28,122.51,122.51,50,3.9,20,3.6,2,2,2,72.51,0.0,0
1,7b23ac33-106a-48f5-bad4-49e48d83dcf0,2024-06-27,2024-06-27,Nivea,Beauty,New Jennifer,Male,Cash on Delivery,no,yes,28,122.51,122.51,50,3.9,20,3.6,3,3,3,72.51,0.0,0
1,7b4d30dd-e040-4767-b4fa-cc96e8d1e160,2024-12-07,2024-12-07,Sephora,Electronics,New Joshua,Male,Cash on Delivery,yes,yes,51,56.38,48.79,50,4.3,20,4.4,1,1,1,-1.2100000000000009,7.590000000000003,0
1,7b4d30dd-e040-4767-b4fa-cc96e8d1e160,2024-12-07,2024-12-07,Sephora,Electronics,New Joshua,Male,Cash on Delivery,yes,yes,51,56.38,48.79,50,4.3,20,4.4,2,2,2,-1.2100000000000009,7.590000000000003,0
1,7b4d30dd-e040-4767-b4fa-cc96e8d1e160,2024-12-07,2024-12-07,Sephora,Electronics,New Joshua,Male,Cash on Delivery,yes,yes,51,56.38,48.79,50,4.3,20,4.4,3,3,3,-1.2100000000000009,7.590000000000003,0
1,7b4d30dd-e040-4767-b4fa-cc96e8d1e160,2024-12-07,2024-12-07,Sephora,Electronics,New Joshua,Male,Cash on Delivery,yes,yes,51,56.38,48.79,50,4.3,20,4.4,1,1,1,-1.2100000000000009,7.590000000000003,0
1,7b4d30dd-e040-4767-b4fa-cc96e8d1e160,2024-12-07,2024-12-07,Sephora,Electronics,New Joshua,Male,Cash on Delivery,yes,yes,51,56.38,48.79,50,4.3,20,4.4,2,2,2,-1.2100000000000009,7.590000000000003,0
1,7b4d30dd-e040-4767-b4fa-cc96e8d1e160,2024-12-07,2024-12-07,Sephora,Electronics,New Joshua,Male,Cash on Delivery,yes,yes,51,56.38,48.79,50,4.3,20,4.4,3,3,3,-1.2100000000000009,7.590000000000003,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,1,1,1,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,2,2,2,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,3,3,3,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,4,4,4,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,1,1,1,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,2,2,2,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,3,3,3,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,4,4,4,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,1,1,1,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,2,2,2,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,3,3,3,86.5,0.0,0
1,7b5da966-3b3c-4d81-9e7a-dfa2844bdb9d,2023-12-10,2023-12-10,Adidas,Electronics,West Holly,Female,Credit Card,no,no,57,166.5,166.5,80,4.4,40,4.3,4,4,4,86.5,0.0,0
1,7bbad6f8-060f-41b4-88f4-b068f96d0a66,2024-06-03,2024-06-03,Apple,Electronics,Whitakertown,Female,Cash on Delivery,no,yes,43,147.27,147.27,400,4.6,35,4.3,1,1,1,-252.73,0.0,0
1,7bbad6f8-060f-41b4-88f4-b068f96d0a66,2024-06-03,2024-06-03,Apple,Electronics,Whitakertown,Female,Cash on Delivery,no,yes,43,147.27,147.27,400,4.6,35,4.3,2,2,2,-252.73,0.0,0
1,7bbad6f8-060f-41b4-88f4-b068f96d0a66,2024-06-03,2024-06-03,Apple,Electronics,Whitakertown,Female,Cash on Delivery,no,yes,43,147.27,147.27,400,4.6,35,4.3,3,3,3,-252.73,0.0,0
1,7bbad6f8-060f-41b4-88f4-b068f96d0a66,2024-06-03,2024-06-03,Apple,Electronics,Whitakertown,Female,Cash on Delivery,no,yes,43,147.27,147.27,400,4.6,35,4.3,1,1,1,-252.73,0.0,0
1,7bbad6f8-060f-41b4-88f4-b068f96d0a66,2024-06-03,2024-06-03,Apple,Electronics,Whitakertown,Female,Cash on Delivery,no,yes,43,147.27,147.27,400,4.6,35,4.3,2,2,2,-252.73,0.0,0
1,7bbad6f8-060f-41b4-88f4-b068f96d0a66,2024-06-03,2024-06-03,Apple,Electronics,Whitakertown,Female,Cash on Delivery,no,yes,43,147.27,147.27,400,4.6,35,4.3,3,3,3,-252.73,0.0,0
1,7bed5d98-98d7-40b2-af62-e0f21aa5ce9a,2023-06-09,2023-06-09,Dove,Electronics,Rickbury,Female,Credit Card,no,yes,20,570.92,570.92,60,3.5,10,4.2,1,1,1,510.91999999999996,0.0,0
1,7bed5d98-98d7-40b2-af62-e0f21aa5ce9a,2023-06-09,2023-06-09,Dove,Electronics,Rickbury,Female,Credit Card,no,yes,20,570.92,570.92,60,3.5,10,4.2,2,2,2,510.91999999999996,0.0,0
1,7bed5d98-98d7-40b2-af62-e0f21aa5ce9a,2023-06-09,2023-06-09,Dove,Electronics,Rickbury,Female,Credit Card,no,yes,20,570.92,570.92,60,3.5,10,4.2,3,3,3,510.91999999999996,0.0,0
1,7bed5d98-98d7-40b2-af62-e0f21aa5ce9a,2023-06-09,2023-06-09,Dove,Electronics,Rickbury,Female,Credit Card,no,yes,20,570.92,570.92,60,3.5,10,4.2,1,1,1,510.91999999999996,0.0,0
1,7bed5d98-98d7-40b2-af62-e0f21aa5ce9a,2023-06-09,2023-06-09,Dove,Electronics,Rickbury,Female,Credit Card,no,yes,20,570.92,570.92,60,3.5,10,4.2,2,2,2,510.91999999999996,0.0,0
1,7bed5d98-98d7-40b2-af62-e0f21aa5ce9a,2023-06-09,2023-06-09,Dove,Electronics,Rickbury,Female,Credit Card,no,yes,20,570.92,570.92,60,3.5,10,4.2,3,3,3,510.91999999999996,0.0,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,1,1,1,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,2,2,2,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,3,3,3,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,4,4,4,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,1,1,1,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,2,2,2,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,3,3,3,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,4,4,4,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,1,1,1,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,2,2,2,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,3,3,3,-476.53,13.009999999999998,0
1,7bf6cb40-7046-434f-90a1-346b77322e25,2024-06-30,2024-06-30,Sony,Electronics,Nguyenshire,Male,Debit Card,yes,yes,47,56.48,43.47,520,3.4,20,4.1,4,4,4,-476.53,13.009999999999998,0
1,7bff0bbc-f74e-4f01-92ab-a5e1a1880f95,2024-04-12,2024-04-12,Ikea,Electronics,Christinaberg,Male,Cash on Delivery,no,no,39,261.11,261.11,70,4.2,30,3.0,1,1,1,191.11,0.0,0
1,7bff0bbc-f74e-4f01-92ab-a5e1a1880f95,2024-04-12,2024-04-12,Ikea,Electronics,Christinaberg,Male,Cash on Delivery,no,no,39,261.11,261.11,70,4.2,30,3.0,2,2,2,191.11,0.0,0
1,7bff0bbc-f74e-4f01-92ab-a5e1a1880f95,2024-04-12,2024-04-12,Ikea,Electronics,Christinaberg,Male,Cash on Delivery,no,no,39,261.11,261.11,70,4.2,30,3.0,3,3,3,191.11,0.0,0
1,7bff0bbc-f74e-4f01-92ab-a5e1a1880f95,2024-04-12,2024-04-12,Ikea,Electronics,Christinaberg,Male,Cash on Delivery,no,no,39,261.11,261.11,70,4.2,30,3.0,1,1,1,191.11,0.0,0
1,7bff0bbc-f74e-4f01-92ab-a5e1a1880f95,2024-04-12,2024-04-12,Ikea,Electronics,Christinaberg,Male,Cash on Delivery,no,no,39,261.11,261.11,70,4.2,30,3.0,2,2,2,191.11,0.0,0
1,7bff0bbc-f74e-4f01-92ab-a5e1a1880f95,2024-04-12,2024-04-12,Ikea,Electronics,Christinaberg,Male,Cash on Delivery,no,no,39,261.11,261.11,70,4.2,30,3.0,3,3,3,191.11,0.0,0
1,7c266494-9222-4ce7-9bec-ade00c4d0dce,2024-10-16,2024-10-16,Whirlpool,Electronics,Brennanberg,Male,Debit Card,no,no,32,285.36,285.36,70,3.2,10,3.4,1,1,1,215.36,0.0,0
1,7c266494-9222-4ce7-9bec-ade00c4d0dce,2024-10-16,2024-10-16,Whirlpool,Electronics,Brennanberg,Male,Debit Card,no,no,32,285.36,285.36,70,3.2,10,3.4,2,2,2,215.36,0.0,0
1,7c266494-9222-4ce7-9bec-ade00c4d0dce,2024-10-16,2024-10-16,Whirlpool,Electronics,Brennanberg,Male,Debit Card,no,no,32,285.36,285.36,70,3.2,10,3.4,3,3,3,215.36,0.0,0
1,7c266494-9222-4ce7-9bec-ade00c4d0dce,2024-10-16,2024-10-16,Whirlpool,Electronics,Brennanberg,Male,Debit Card,no,no,32,285.36,285.36,70,3.2,10,3.4,1,1,1,215.36,0.0,0
1,7c266494-9222-4ce7-9bec-ade00c4d0dce,2024-10-16,2024-10-16,Whirlpool,Electronics,Brennanberg,Male,Debit Card,no,no,32,285.36,285.36,70,3.2,10,3.4,2,2,2,215.36,0.0,0
1,7c266494-9222-4ce7-9bec-ade00c4d0dce,2024-10-16,2024-10-16,Whirlpool,Electronics,Brennanberg,Male,Debit Card,no,no,32,285.36,285.36,70,3.2,10,3.4,3,3,3,215.36,0.0,0
1,7c2db205-d3ed-423f-9bc3-1674938f117d,2024-04-10,2024-04-10,Sephora,Electronics,Gayhaven,Female,Cash on Delivery,yes,no,26,458.64,428.29,60,3.5,20,4.2,1,1,1,368.29,30.349999999999966,0
1,7c2db205-d3ed-423f-9bc3-1674938f117d,2024-04-10,2024-04-10,Sephora,Electronics,Gayhaven,Female,Cash on Delivery,yes,no,26,458.64,428.29,60,3.5,20,4.2,2,2,2,368.29,30.349999999999966,0
1,7c414e03-e921-4b1c-91d4-55bb2364fb20,2023-05-22,2023-05-22,Panasonic,Electronics,Chamberston,Male,Debit Card,yes,no,34,66.42,51.76,50,3.7,20,4.3,1,1,1,1.759999999999998,14.660000000000004,0
1,7c414e03-e921-4b1c-91d4-55bb2364fb20,2023-05-22,2023-05-22,Panasonic,Electronics,Chamberston,Male,Debit Card,yes,no,34,66.42,51.76,50,3.7,20,4.3,2,2,2,1.759999999999998,14.660000000000004,0
1,7c466522-c0e3-464e-ab99-56afdafa081c,2023-07-04,2023-07-04,Samsung,Electronics,Scottborough,Male,Credit Card,no,no,21,275.54,275.54,60,4.2,20,3.8,1,1,1,215.54000000000002,0.0,0
1,7c466522-c0e3-464e-ab99-56afdafa081c,2023-07-04,2023-07-04,Samsung,Electronics,Scottborough,Male,Credit Card,no,no,21,275.54,275.54,60,4.2,20,3.8,2,2,2,215.54000000000002,0.0,0
1,7c52b540-78a8-4e26-948f-f91405432c8c,2024-11-04,2024-11-04,Nivea,Electronics,Robertview,Female,Debit Card,no,yes,28,219.04,219.04,60,2.9,30,3.0,1,1,1,159.04,0.0,0
1,7c52b540-78a8-4e26-948f-f91405432c8c,2024-11-04,2024-11-04,Nivea,Electronics,Robertview,Female,Debit Card,no,yes,28,219.04,219.04,60,2.9,30,3.0,2,2,2,159.04,0.0,0
